Camera 5Megapixel chụp ảnh quá nét\nHệ điều hành Android OS, v2.3 (Gingerbread tuyệt\nheheh nghe nhạc thì khỏi phải chê ....nghe nhạc sàn phê nòi\n,,,,,,,,,,,,,,,,,,
cấu hình dân chơi game\nmàn hình siêu đẹp\ncảm ứng mượt mà\nnút bấm êm\nđẳng cấp apple\nnghe nhạc cực hay,hệ điều hành chạy mượt\n,,,,,,,,,,,,,,,,,,
Sony Xperia arc thiết kế sang trọng,bộ vi xử lí cao,kết nối Wifi,với Ram 512mb xữ lí nhanh hơn,màn hình cảm ứng mượt\n,,,,,,,,,,,,,,,
máy thời trang,nhỏ gọn,phù hợp với dân văn phòng và học sinh,sinh viên\ngiá cạnh tranh\n,,,,,,,,,,,,,,,,
Kiểu dáng nhỏ gọn, rất thanh lịch, phù hợp với mọi đối tượng, mọi lứa tuổi.\nNghe nhạc rất trong, âm thanh rất tốt, chụp ảnh, quay video rất sắc nét, tiện lợi hơn với cổng 3,5mm.\nHỗ trợ nhiều chức năng mà giả cả lại mềm thích hợp mọi đối tượng\n,,,,,,,,,,,
Thiết kế mỏng, gọn thời trang.\nĐồ họa rời.\nCảm ứng chuột đa điểm.\n,,,,,,,,,,,,,,,,,,
mượt, màn hình đẹp, wifi mạnh\n,,,,,,,,,,,,,,,,,
máy đẹp giá rẻ\n,,,,,,,,,,,,,,,,,,,
Cau hinh ổn,,,,,,,,,,,,,,,,,,,
Sở hữu một cấu hình mạnh đáp ứng gần như tất cả các yêu cầu của một game thủ.\n,,,,,,,,,,,,,,,,,,,
giá thành trung bình thấp. tốc độ sử lý tạm ổn so với giá thành, phù hợp với nam giới\n,,,,,,,,,,,,,,,,,,
Kiểu dáng đẹp, thiết kế chắc chắn.\nMàn hình lớn, độ phân giải cao, màu sắc đẹp rực rỡ.\nBút S Pen cải tiến về thiết kế lẫn chức năng.\nNhiều tính năng mới tiên tiến.\nCamera chất lượng tốt, nhiều tùy chỉnh.\nHiệu năng hoạt động tốt.\nThời lượng pin tốt.\n,,,,,,,,,,,,,,,
Có thể canh nét, chụp dưới nắng màu rất đẹp, dùng máy kts loại này rất ok.\nDễ sử dụng, dễ xem nhìn..\nĐịnh vote cho 3 sao rưỡi lun.\n,,,,,,,,,,,,,,,,
Sử dụng hệ điều hành mới hỗ trợ nhiều ứng dụng hay và đa dạng hơn với nhiều nhu cầu của người sử dụng.\n- Chip Qualcomm 830 Mhz siêu nhanh với chạy ứng dụng nhiều, bộ nhớ trong khá nhiều 150Mb.\n- Camera 5 megepixel chụp ảnh khá nét.\n- Wifi cực đỉnh, lướt web cực nhanh với mạng 3G, kết nối GPS dẫn đường tự động.\n- Cảm ứng khá nhạy, chỉ có phím Home là phím.\n- Jack cắm 3,5mm cho những tín đồ âm nhạc.\n,,,,,,,,,,,,,,
máy ko trượt như n81 chạy s60v3 máy kết nối 3G wifi tốt nhìn cầm đẹp hỗ trợ nhiều ứng dụng chay cũng êm êm , màn hình cũng to chơi game tuyệt bàn pím nhắn tin to\n,,,,,,,,,,,,,,,,,,
co nut chuyen sim de chinh, pham mem chay oke, song tot, pin khoe, nghe nhac hay nhung nen tao them cac folder rieng trong folder sound.\n,,,,,,,,,,,,,,,
Máy cấu hình chuẩn, chức năng đều đầy đủ và cao. Màu cung đẹp. Chụp lấy nét băt mắt...mua ngay thôi1\n,,,,,,,,,,,,,,,,,,
-Wow...cấu hình của máy rất cao\n-Tốc độ xử lý của máy nhanh,bộ nhớ dung lượng cao nên lưu trữ được rất nhiêu dự liệu bật cùng lúc\n-Dùng Dell rất là bền\n-Có hỗ trợ card đồ họa rất thích hợp cho dân đồ họa\n-Hỗ trợ đầy đủ tính năng\n-Cổng đọc Card 9in 1 rất tiện dụng\n-Hình ảnh sắc nét độ phân giải cao\n=>Rất nhiều người đã sử dụng và tin dùng dòng máy này\n,,,,,,,,,,,,,,,,,,
- Thiết kế đẹp, đa dạng màu sắc lựa chọn.\n- Hiệu năng của hệ điều hành và bộ xử lý ổn định.\n- Màn hình đẹp, cảm ứng siêu nhạy.\n,,,,,,,,,,,,,,,,,
Màn hình HD kích thước lớn, Trang bị camera trước và sau, Khả năng chống bụi, nước và trầy xước.\nSony đã trang bị cho hệ thống loa ngoài của acro S công nghệ xLoud, cung cấp âm thanh to và rõ hơn, cùng với giao diện Walkman sẽ mang đến cho bạn một thiết bị nghe nhạc giải trí tích hợp trong chiếc smartphone mỗi khi di chuyển ra ngoài. Bên cạnh đó, smartphone Sony Xperia acro S cũng đạt chứng nhận PlayStation cho phép chơi game trên điện thoại.\n,,,,,,,,,,,,,
máy có thiết kế khá đẹp mắt cho cái nhìn trẽ trung và sang trọng, máy nguyên khối cầm chắc tay, màn hình hiển thị đẹp mắt với độ phân giải cao, nhìn ngoài ánh nắng vẫn tốt, màn hình cảm ứng của Nokia rất dở nhưng khi lên dòng Lumia này thì tạm được, hiệu năng máy thất, cấu hình máy yếu, chạy nhiều ừng dụng không được, hay bị lỗi ứng dụng , máy hay bị reset đột ngột, pin rất nhanh hết, kho ứng dụng nhiều hỗ trợ tối đa nhu cầu của người dùng, camera choc hất lượng chụp hình và quay video khá tốt, máy tích hợp đầy đủ tính năng của 1 smart phone\n,,,,,,
Nhỏ, gọn, thời trang, pin khỏe\n,,,,,,,,,,,,,,,,
- Thiết kế thời trang và sang trọng.\n- Màn hình công nghệ ED-backlit IPS LCD 4,0 inchs độ phân giải 640 x 1136 pixels.\n- CPU Apple A6 Dual-core 1.2 GHz GPU PowerVR SGX 543. Ram 1GB Rom 32GB.\n- Hệ điều hành iOS 6, upgradable to iOS 6.1.3.\n- Camera chính 8MP tự động lấy nét nhận diện khuôn mặt chụp panorama Camera phụ 1.2 MP.\n- Kết nối wifi-3G-GPS-Bluetooth-USB.\n,,,,,,,,,,,,,,,,,
Máy xài hệ điều hành Symbrian cài nhiều ứng dụng\nĐầy đủ chức năng, có kết nối wifi và 3G\nThiết kế tạm ổn, nhìn khá đẹp\nCamera có đèn flash xenon chụp hình trong tối rất sáng\n,,,,,,,,,,,,,,,,,
•Nâng cấp chức năng Email và bảo mật dữ liệu với BlackBerry Internet Service (BIS)\n•Màn hình cảm ứng TFT 16 triệu màu với độ phân giải 480 x 360 px\n•Bàn phím QWERTY\n•Hỗ trợ 3 băng tần GSSM và 3 băng tần HSDPA\n•Khả năng kết nối Wifi băng tần kếp, chuẩn b/g/n\n•Hỗ trợ NFC\n•Chức năng GPS và BlackBerry Map được cài đặt sẵn, có la bàn kỹ thuật số\n•Máy ảnh độ phân giải 5Mp với khả năng autofocus, hỗ trợ đèn LED Flash\n•Quay video với 30 fps, độ phân giải VGA\n•Bộ Vi xử lý tốc độ 1GHz\n•768MB RAM\n•8GB bộ nhớ trong\n•Trackpad quang học\n•Khe cắm thẻ nhớ MicroSD, hỗ trợ lên đến 16GB\n•Hỗ trợ xem video DviX và XviD\n•Trình chỉnh sửa văn bản\n•Chân cắm Audio 3,5mm\n•Quay số thông minh\n•Thân máy nhỏ gọn, kết cấu chắc chắn\n,,,,,,,,,,,,
Bắt sóng mạnh, nhỏ gọn, pin bền.\n,,,,,,,,,,,,,,,,,
So với dòng máy phổ thông thì đây là 1 cái ĐT đáng cho bạn thử\nTương tư 6300 nhưng có thêm đuợc phần cảm ứng\nMàn hình sáng, 65tr màu , âm thanh lớn ( giống 6300)\nCảm ứng khá nhạy\nNói chung, với gía đó thì chất lượng như vậy là rất okKiể dáng nhỏ gọn\n,,,,,,,,,,,,,,,,
nhin ve ngoai thi dep.\ncam ung da diem\ngiao dien tot\n,,,,,,,,,,,,,,,,,,,
Nam tính, pin lâu hơn so với máy giải trí khác như nokia hay samsung nhưng ko lâu như quảng cáo đâu. Dùng ít không nhạc nhẽo gì cùng lắm chỉ 1 tuần thôi, còn nghe nhạc, hoặc dùng tẹt thì chỉ được 3-4 ngày.\n,,,,,,,,,,,,,,,,
Khá hay\n,,,,,,,,,,,,,,,,,,,
mặt kính thời trang, sát màn hình nên k có bụi vào, vòng benzen bằng kim loại và bao ốp mặt sau bằng da rất thời trang phù hợp người dùng cá tính.tốc độ bi lăn khá nhanh,xử lý nhanh khi lướt wep,có thể sử dụng 2g&3g và wifi, chụp ảnh và quay phim khá rõ\n,,,,,,,,,,,,,,
Tiêu hao nhiên liệu hợp lý, phù hợp với nhiều nhu cầu cả cá nhân lẫn công việc. Tay lái chắc chắn, tầm nhìn tốt, điều khiển dễ dàng, kích thước không quá lớn nên dễ xoay sở trong TP. Cabin rộng rãi, hàng ghế sau cùng ngồi thoải mái. Đặc biệt giảm thiểu vấn đề say xe của chị em. Có thể dùng chở hàng cồng kềnh được.\n,,,,,,,,,,,,,,
chụp ảnh khá tốt,màn hình độ phân giải cao.chức năng giải trí tốt\n,,,,,,,,,,,,,,,,,,
sang trọng, nhiều ứng dụng.\n,,,,,,,,,,,,,,,,,,
nhiều tính năng, giá hợp lý, bền, lướt web nhanh, 2sim 2 sóng online, pin tốt\n,,,,,,,,,,,,,,
Máy ngon lành với màn hình HD Super AMOLED kích thước lớn rất hoành tráng và bắt hình. chụp quay hết xẩy và nhạy như chớp. mình xài nên biết rõ.\n- Cấu hình mạnh như laptop core i5 với chip lõi tứ 1,6 GHz, RAM 2 GB, bộ nhớ trong lớn có thể mở rộng bằng thẻ nhớ. Mình thích cấu hình máy như vậy.\n- máy chạy Android 4.1 mới nhất và lướt web thoải mái, nhanh chóng.\n- có thêm nhiều hỗ trợ các ứng dụng khác độc đáo và tiện ích....mấy bạn nữ mà mua cái này chắc vọc máy cả ngày.\nNhược điểm:,,,,,,,,,,,,,,,
Hinh ảnh đẹp, camera tốt, chơi game mượt\n,,,,,,,,,,,,,,,,,
Thiết kế đẹp bắt mắt, cấu hình cao với intel core i5 và DDR 3 thế hẹ mới nhất , VGA rời lên rất phù hợp với dân làm đồ họa và dân chơi game, dung lượng ổ lớn, các chức năng WC, FG ,Blutooth ,Lan, Wlan .... ok\n,,,,,,,,,,,
độ phân giải hình ảnh sắc nét, với màn hình xoay kết hợp với bàn phím gọn rất rễ cho người sử dụng\n,,,,,,,,,,,,,,,,,,
Điện thoại này bây giờ giá đã rẻ rất nhiều, thỏa mãn được gần như tất cả nhu cầu của tôi.\n,,,,,,,,,,,,,,,,,,
- Dáng nhìn được, thiết kế gọn, khá mạnh mẽ\n- Chịu lực và chống nước (nói đúng ra là chống mưa nhỏ, chứ ngâm nước thì...)\n- Giá vừa phải\n,,,,,,,,,,,,,,,,
xài được tất cả nhưng...\n,,,,,,,,,,,,,,,,,,,
máy ảnh rất tốt,nhẹ,cơ động,nhỏ gọn thời trang\n,,,,,,,,,,,,,,,,
dùng nghe nhạc, xem phim, chụp hinh,\n,,,,,,,,,,,,,,,,
Thiết kế: Đặc trưng của LG viền nhìn sang trọng\nCấu hình: tương đối mạnh, Màn hình: HD rộng, đẹp,\nKết nối: 3G, Wifi nhanh, mạnh, có nhiều hỗ trợ\nmở ứng dụng.\n,,,,,,,,,,,,,
máy rất đẹp và mướt khi lướt wep giá lại rẻ hợp với túi tiền sinh viên\ncấu hình cao máy ảnh sắc nét chơi game rất đã\n,,,,,,,,,,,,,,,,,,,
Sử dụng Chip lõi kép 1 GHz cho tốc độ xử lý nhanh\nMàn hình lớn , độ phân giải cao cho hình ảnh đẹp và rõ nét\nGiá cả phải chăng thich hơp cho những ai thich hoăc muốn chuyễn sang Window phone 8 đễ khám phá !\n,,,,,,,,,,,,,,,,,,
kiểu dáng đẹp, bắt mắt. đặc biệt tiện lợi với tính năng 2 sim 2 sóng, sẽ giúp người sử dụng bớt đi 1 khoản kinh phí vì phải sử dụng 2 máy. Giá cả khá hợp lý, phù hợp cho những người thu nhập thấp, học sinh sinh viên. Cấu hình khá cao.\n,,,,,,,,,,,,,,,
Chạy êm khi vận hành đi xa.\nTiết kiệm xăng.\nKiều dáng gọn gàng.\nMàu sơn nét, có nhiều màu lựa chọn\nNội thất đầy đủ\n,,,,,,,,,,,,,,,,,,
Kiểu dáng thời trang.\nDễ sử dụng.\nChụp ảnh đẹp.\nGiá bán thấp, vừa túi tiền của sinh viên.,,,,,,,,,,,,,,,,,,
2 sim dùng tốt. nghe nhạc, xem phim, vào mạng ổn\nbuletooth tốt\nnt nghe gọi bình thường\n,,,,,,,,,,,,,,,,,
Mỏng 9.9 mm\n,,,,,,,,,,,,,,,,,,,
- pin bền\n- màn hình rộng\n- thiết kế thời trang\n- cấu hình thông minh\n,,,,,,,,,,,,,,,,,,,
chip i7, 8g ram, choi game kha tot, nhung nen dung them ban phim ngoai\n,,,,,,,,,,,,,,,,
- Cấu hình khá cao với Intel Core i3-350M.\n- Mẫu mã nhìn cũng khá bắt mắt.\n- Tốc độ xử lý khá nhanh.\n- Giá bình dân nhất của dòng máy Dell.\n,,,,,,,,,,,,,,,,,,,
minh hinh dep.\nsang trong.\nquy phai\nti hop ccho nu gioi\nkieu dang dep.\nmau sap thi sac net\npin sai lau\ntinh dang ung dc voi ng dung\n,,,,,,,,,,,,,,,,,,,
Đẹp,hỗ trợ đầy đủ ứng dụng.Gía tốt.Tiện cho giới kinh doanh.Hỗ trợ push mail rất tốt.\n,,,,,,,,,,,,,,,,,,
Fullframe\nTone màu hoài cổ\nBuild cứng cáp\n~11mpx đủ để in ấn khổ lớn 40x60cm\n,,,,,,,,,,,,,,,,,,,
Camera mặt sau cho chất lượng tuyệt vời, cải thiện camera phía trước, kiểu dáng thiết kế đẹp, tăng lên 32GB dung lượng lưu trữ.\n,,,,,,,,,,,,,,,,
có wifi, cảm ứng khá mượt, chạy được nhìu game khá hay. Âm thanh nghe hay, trung thực. Danh bạ khá nhiều nên người dùng tha hồ lưu số liên lạc\n,,,,,,,,,,,,,,,,
kiểu dáng thể thao, phong cách, tốc độ rất cá tính\n,,,,,,,,,,,,,,,,,
sản phẩm đẹp, tính năng yêu việt, không khác gì IPHONE, phần mềm khá thông minh, pin tốt\n,,,,,,,,,,,,,,,
rẻ,ít tiền,giá cả hợp lý\n,,,,,,,,,,,,,,,,,
Nhìn máy này thích quá, nhưng giá vẫn còn hơi mắc.Nếu hạ giá đi chút xíu thì mình sẽ mua máy này được rồi chứ chẳng cần iPhone 4 đâu.\n,,,,,,,,,,,,,,,,,,
• Thiết kế hiện đại gọn nhẹ với vỏ ngoài bằng thép không rỉ tinh xảo, chất liệu hoàn thiện màu đen bóng và các đường viền cong\n• Đèn nhắc nhở để nhẹ nhàng thu hút sự chú ý của bạn đối với các cuộc gọi lỡ và tin nhắn chưa đọc.\n• Nắm bắt và giữ lại những khoảnh khắc quý báu với máy ảnh 2 megapixel có zoom kỹ thuật số 8x\n• Các phím âm lượng bên cạnh đóng vai trò phím điều khiển zoom để chụp ảnh cận cảnh một cách tiện lợi\n• Giải trí khi bạn muốn với công cụ chơi nhạc, radio FM stereo và công cụ video\n• Xem được nhiều hơn trên màn hình độ phân giải 240 x 320 pixel với lên đến 16 triệu màu thực\n• Truy cập email khi đang di chuyển và gửi tin nhắn với file đính kèm\n• Lưu trữ âm nhạc, video và hình ảnh với bộ nhớ mở rộng lên đến 2GB\nMáy ảnh 2 megapixel có zoom kỹ thuật số 8x, thẻ nhớ 2GB, độ phân giải cao với lên đến 16 triệu màu.\n,,,,,,,,,,,,,,
màn hình 4.8 tạo cảm giác thoải mái khi cấm.\ncamera: là loại màn hình True HD-IPS+ cho công nghệ hiển thị hình ảnh cực kỳ sắc nét.\nCấu hình: khuấy động thị trường Việt Nam với bộ vi xử lí Qualcomm Snapdragon S4 Pro với mã hiệu APQ8064....\nPin: hứa hẹn mang lại thời gian đàm thoại khủng 14h liên tục\n,,,,,,,,,,,,,,,,,,,
iPad 4 sử dụng camera iSight 5 megapixel (ngang bằng với camera có trên iPhone 4) độ phân giải 2592 x 1944 pixel, có khả năng tự động lấy nét, chạm để lấy nét, tự động nhận diện khuôn mặt và quay video 1080p, mặt trước hỗ trợ camera 1.2 megapixel cung cấp video 720p, nhận diện khuôn mặt, và đàm thoại video trên mạng Wi-Fi.\n,,,,,,,,,,,,,
- Dáng đẹp, khỏe khoắn.\n- Cấu hình khủng: Chip khủng Corei7, Ram 8Gb, card rời 1 GB, màn hình lớn, pin khá trâu dùng tốt cho dân thiết kế đồ họa cao cấp.\n- Màn hình lớn, dùng tốt cho để giải trí, thiết kế cao cấp.\n- Có đầy đủ trình giao tiếp I/O đầy đủ\n,,,,,,,,,,,,
xe thích hợp sử dụng đi làm của công nhân và sinh viên nói chung.nhờ giá cả bình dân,dễ vạn hành và sữa chữa.có thể sử dụng trong bất kỳ môi trường thời tiết nào.đề dễ nổ,máy chạy bền.\n,,,,,,,,,,,,,,,,,
Là dòng smartphone ổn nhất hiện nay, Hình ảnh quá sắc nét và màu sắc sống động, Hệ điều hành Android OS, v4.0 (Ice Cream Sandwich) đỉnh cao, . Bộ nhớ trong 16GB,RAM 1GB quá lớn, Camera 8Megapixel sắc nét đến từng chi tiết, nổi trội dáng nói nhất là để ép 2 điện thoại vào nhau nó chuyển như bluetooth ấy, Màn hình rộng hơn cho phép chơi game thoải mái, lướt web nhanh khỏi nói, Có nhiều cải tiến, chụp ảnh đẹp 8MP, pin 2100 mAh có thể tháo rời, vi xử lý Exynos lõi tứ, màn hình HD Super AMOLED 4,8 inch. Đúng là siêu phẩm của gã nhà giàu samsung\n,,,,
1. Góc zoom rộng và tính năng chụp liên tiếp 5 khung hình/giây.\n\n2. Chế độ chụp thông minh.\n3. Hỗ trợ quay video ở tốc độ 120 khung hình/giây với độ phân giải VGA\n4. Thiết kế sang trọng, tiện sử dụng.\n,,,,,,,,,,,,,,,,,,
Đẹp.\n,,,,,,,,,,,,,,,,,,,
kiểu dáng trang nhã,thiết kế đẹp,có kính chống bụi,giá cả thích hợp.\n,,,,,,,,,,,,,,,,
xem phim HD, lướt web, nghe nhạc\n,,,,,,,,,,,,,,,,,
- Màn hình kích thước lớn 6.44 inch độ phân giải FullHD cho chất lượng hiển thị đẹp cùng khả năng sử dụng nhiều loại bút khác nhau.\n- Chống bụi và nước khá ấn tượng (quảng cáo), tuy nhiên mình chưa dám thử trực tiếp.\n- Máy có khả năng nhận 10 điểm cảm ứng nhanh và mượt mà.\n- Camera của Z Ultra đã xử lý tốt vấn đề chụp dư sáng thường thấy trên các smartphone của Sony trước đây. Mặc dù độ phân giải chỉ 8 megapixel và không có đèn flash, khả năng chụp tối của Z Ultra khá tốt.\n- Phần cứng vào loại mạnh nhất trên thị trường hiện nay.\n,,,,,,,,,,,,,,,,,
Máy có thiết kế đẹp và giá thực sự tốt so với tính năng và kiểu dáng nói chung trên thị trường, máy nhỏ gọn vừa tay, đặc biệt đối với phái nữ. pin rất bền\n,,,,,,,,,,,,,,,,,
thiết kế đẹp,,,,,,,,,,,,,,,,,,,
- Vuông vắn, vừa tay người cầm hơn S3\n- Chip lõi kép Qualcomm Snapdragon S4 hỗ trợ tối đa cho người sử dụng\n- pin 2.150mAh với thời lượng được cải thiện tới 40% so với smartphone Optimus LTE\n- Thiết kế về vỏ có sự pha trộn giữa nhựa, kính và kim loại tạo cảm giác an toàn\n,,,,,,,,,,,,,,,,,
thiết kế đẹp nhỏ gọn\ndễ sử dụng\nchụp ảnh đẹp\n,,,,,,,,,,,,,,,,,,,
mỏng và nét cao rất thích hợp hiện nay\n,,,,,,,,,,,,,,,,,,,
Mình cũng đang sài loại này\nGiá chấp nhận được\n3G khá nhanh\nCamera5.0 tuy không đẹp bằng sony nhưng có flash\n,,,,,,,,,,,,,,,,,,,
độ phân giải cao. tốc độ truy cập nhanh. thiết kế đẹp\n,,,,,,,,,,,,,,,,,,,
